,day,true,predict,time_1,time_2,time_3,mse,mad
422,2022-01-30,262.44,135.76572739332437,1,0,0,16046.37134043037,126.67427260667563
423,2022-01-30,259.5,328.7301677644982,0,1,0,4792.816128700569,69.23016776449822
424,2022-01-30,264.56,278.3796196142116,0,0,1,190.98188628150209,13.819619614211604
425,2022-01-31,260.12,108.31615957485135,1,0,0,23044.405967823994,151.80384042514865
426,2022-01-31,274.38,466.93350913415304,0,1,0,37076.85387987636,192.55350913415305
427,2022-01-31,266.5,366.27521438614343,0,0,1,9955.093405800882,99.77521438614343
428,2022-02-01,251.5,139.24432035294268,1,0,0,12601.337613022759,112.25567964705732
429,2022-02-01,276.44,518.0813604462434,0,1,0,58390.54707831131,241.64136044624337
430,2022-02-01,283.87,354.0365428327128,0,0,1,4923.343733094923,70.16654283271282
431,2022-02-02,255.88,143.33937678854693,1,0,0,12665.391872822249,112.54062321145307
432,2022-02-02,280.31,577.86921429948,0,1,0,88541.48601452383,297.55921429947995
433,2022-02-02,260.75,398.08888514336485,0,0,1,18861.96937242236,137.33888514336485
434,2022-02-03,248.25,152.19525492917026,1,0,0,9226.51405062209,96.05474507082974
435,2022-02-03,270.06,462.89767044462377,0,1,0,37186.36714250932,192.83767044462377
436,2022-02-03,266.63,355.9855811324537,0,0,1,7984.419879518519,89.35558113245372
437,2022-02-04,243.37,131.80089646775522,1,0,0,12447.664862988755,111.56910353224478
438,2022-02-04,275.75,391.7399918320164,0,1,0,13453.678205191234,115.98999183201641
439,2022-02-04,264.63,296.99203173173447,0,0,1,1047.3010978057891,32.362031731734476
440,2022-02-05,255.62,98.78108464015885,1,0,0,24598.445371251422,156.83891535984117
441,2022-02-05,247.5,340.05312392242314,0,1,0,8566.080747799415,92.55312392242314
442,2022-02-05,251.19,307.2945053150798,0,0,1,3147.7155166498164,56.10450531507979
443,2022-02-06,251.37,109.58833856011336,1,0,0,20102.039520654642,141.78166143988665
444,2022-02-06,246.69,381.35592660657846,0,1,0,18134.91178880838,134.66592660657847
445,2022-02-06,258.19,330.52378604628296,0,0,1,5232.17660378944,72.33378604628297
446,2022-02-07,259.06,146.33006321139132,1,0,0,12708.038648363708,112.72993678860868
447,2022-02-07,304.44,742.7406926064178,0,1,0,192107.4971392656,438.30069260641784
448,2022-02-07,266.5,337.1917367475065,0,0,1,4997.321644378764,70.69173674750652
449,2022-02-08,264.81,124.11107793801706,1,0,0,19796.186669403953,140.69892206198296
450,2022-02-08,625.81,466.2881042487455,0,1,0,25447.235224074084,159.52189575125442
451,2022-02-08,380.19,357.946172109543,0,0,1,494.78787922027266,22.243827890457
452,2022-02-09,288.94,143.47117609125732,1,0,0,21161.178729392785,145.46882390874268
453,2022-02-09,634.37,479.55799565798753,0,1,0,23966.756688391288,154.81200434201247
454,2022-02-09,405.69,378.812511486918,0,0,1,722.3993887708533,26.87748851308197
455,2022-02-10,292.38,148.94364596434735,1,0,0,20573.987659041086,143.43635403565264
456,2022-02-10,634.56,570.9420268217896,0,1,0,4047.246511303495,63.61797317821038
457,2022-02-10,418.81,399.27780370289105,0,0,1,381.5066921887967,19.532196297108953
458,2022-02-11,297.25,167.19741513851088,1,0,0,16913.67482915483,130.05258486148912
459,2022-02-11,1003.19,841.0728754801645,0,1,0,26281.962062579867,162.11712451983556
460,2022-02-11,515.06,480.70123653513866,0,0,1,1180.5246268342864,34.35876346486128
461,2022-02-12,283.31,181.38829206376636,1,0,0,10388.034548638912,101.92170793623364
462,2022-02-12,699.38,590.6653873311637,0,1,0,11818.867007735093,108.71461266883625
463,2022-02-12,411.44,422.34018206979204,0,0,1,118.81396915461583,10.900182069792038
464,2022-02-13,284.25,177.13061789227638,1,0,0,11474.5620231405,107.11938210772362
465,2022-02-13,345.18,661.8136329256683,0,1,0,100256.85749970688,316.63363292566834
466,2022-02-13,297.75,385.01110750992353,0,0,1,7614.500883858434,87.26110750992353
467,2022-02-14,298.69,129.0150631035738,1,0,0,28789.584210806213,169.6749368964262
